id,date,sales,forecast
FOODS_2_360_CA_3_validation,2016-04-02,27,16.205288
FOODS_2_360_CA_3_validation,2016-04-03,7,16.07042
FOODS_2_360_CA_3_validation,2016-04-04,19,14.791618
FOODS_2_360_CA_3_validation,2016-04-05,14,15.227172
FOODS_2_360_CA_3_validation,2016-04-06,42,13.834118
FOODS_2_360_CA_3_validation,2016-04-07,17,16.398973
FOODS_2_360_CA_3_validation,2016-04-08,6,13.923049
FOODS_2_360_CA_3_validation,2016-04-09,25,15.920682
FOODS_2_360_CA_3_validation,2016-04-10,26,18.53869
FOODS_2_360_CA_3_validation,2016-04-11,32,12.892348
FOODS_2_360_CA_3_validation,2016-04-12,25,12.891202
FOODS_2_360_CA_3_validation,2016-04-13,31,12.626691
FOODS_2_360_CA_3_validation,2016-04-14,14,12.253133
FOODS_2_360_CA_3_validation,2016-04-15,16,13.660036
FOODS_2_360_CA_3_validation,2016-04-16,17,14.162961
FOODS_2_360_CA_3_validation,2016-04-17,22,14.441546
FOODS_2_360_CA_3_validation,2016-04-18,17,13.587882
FOODS_2_360_CA_3_validation,2016-04-19,11,14.793017
FOODS_2_360_CA_3_validation,2016-04-20,21,14.310317
FOODS_2_360_CA_3_validation,2016-04-21,15,12.724176
FOODS_2_360_CA_3_validation,2016-04-22,16,13.914513
FOODS_2_360_CA_3_validation,2016-04-23,4,14.677775
FOODS_2_360_CA_3_validation,2016-04-24,31,15.694488
FOODS_2_360_TX_3_validation,2016-03-28,12,13.777249
FOODS_2_360_TX_3_validation,2016-03-29,1,13.519684
FOODS_2_360_TX_3_validation,2016-03-30,19,13.500416
FOODS_2_360_TX_3_validation,2016-03-31,25,13.393556
FOODS_2_360_TX_3_validation,2016-04-01,0,22.57628
FOODS_2_360_TX_3_validation,2016-04-02,0,19.880913
FOODS_2_360_TX_3_validation,2016-04-03,26,23.604425
FOODS_2_360_TX_3_validation,2016-04-04,0,14.957021
FOODS_2_360_TX_3_validation,2016-04-05,0,20.837952
FOODS_2_360_TX_3_validation,2016-04-06,17,16.59986
FOODS_2_360_TX_3_validation,2016-04-07,19,20.166834
FOODS_2_360_TX_3_validation,2016-04-08,4,13.575441
FOODS_2_360_TX_3_validation,2016-04-09,16,17.482428
FOODS_2_360_TX_3_validation,2016-04-10,18,14.617897
FOODS_2_360_TX_3_validation,2016-04-11,48,16.913992
FOODS_2_360_TX_3_validation,2016-04-12,24,16.118332
FOODS_2_360_TX_3_validation,2016-04-13,23,15.6693125
FOODS_2_360_TX_3_validation,2016-04-14,20,12.755844
FOODS_2_360_TX_3_validation,2016-04-15,27,15.369771
FOODS_2_360_TX_3_validation,2016-04-16,26,14.294609
FOODS_2_360_TX_3_validation,2016-04-17,9,15.00521
FOODS_2_360_TX_3_validation,2016-04-18,13,13.800667
FOODS_2_360_TX_3_validation,2016-04-19,20,13.310692
FOODS_2_360_TX_3_validation,2016-04-20,36,13.345414
FOODS_2_360_TX_3_validation,2016-04-21,9,13.484256
FOODS_2_360_TX_3_validation,2016-04-22,25,13.513148
FOODS_2_360_TX_3_validation,2016-04-23,18,14.584408
FOODS_2_360_TX_3_validation,2016-04-24,11,14.463374
FOODS_2_360_WI_2_validation,2016-03-28,32,16.649822
FOODS_2_360_WI_2_validation,2016-03-29,24,16.375725
FOODS_2_360_WI_2_validation,2016-03-30,28,16.356459
FOODS_2_360_WI_2_validation,2016-03-31,30,16.265041
FOODS_2_360_WI_2_validation,2016-04-01,54,25.309618
FOODS_2_360_WI_2_validation,2016-04-02,106,83.579124
FOODS_2_360_WI_2_validation,2016-04-03,70,73.955376
FOODS_2_360_WI_2_validation,2016-04-04,76,72.65721
FOODS_2_360_WI_2_validation,2016-04-05,101,88.57392
FOODS_2_360_WI_2_validation,2016-04-06,86,68.921326
FOODS_2_360_WI_2_validation,2016-04-07,70,57.72208
FOODS_2_360_WI_2_validation,2016-04-08,95,68.48106
FOODS_2_360_WI_2_validation,2016-04-09,169,50.09766
FOODS_2_360_WI_2_validation,2016-04-10,79,57.371876
FOODS_2_360_WI_2_validation,2016-04-11,122,69.515976
FOODS_2_360_WI_2_validation,2016-04-12,123,50.692394
FOODS_2_360_WI_2_validation,2016-04-13,40,30.339893
FOODS_2_360_WI_2_validation,2016-04-14,84,58.024426
FOODS_2_360_WI_2_validation,2016-04-15,73,46.702065
FOODS_2_360_WI_2_validation,2016-04-16,51,37.47623
FOODS_2_360_WI_2_validation,2016-04-17,35,44.93392
FOODS_2_360_WI_2_validation,2016-04-18,42,20.03312
FOODS_2_360_WI_2_validation,2016-04-19,43,29.99247
FOODS_2_360_WI_2_validation,2016-04-20,34,30.16893
FOODS_2_360_WI_2_validation,2016-04-21,68,31.166662
FOODS_2_360_WI_2_validation,2016-04-22,51,34.978077
FOODS_2_360_WI_2_validation,2016-04-23,46,32.34886
FOODS_2_360_WI_2_validation,2016-04-24,30,31.80315
FOODS_3_007_WI_2_validation,2016-03-28,0,8.899728
FOODS_3_007_WI_2_validation,2016-03-29,0,9.122978
FOODS_3_007_WI_2_validation,2016-03-30,0,9.103712
FOODS_3_007_WI_2_validation,2016-03-31,0,8.898544
FOODS_3_007_WI_2_validation,2016-04-01,0,12.712583
FOODS_3_007_WI_2_validation,2016-04-02,0,28.967257
FOODS_3_007_WI_2_validation,2016-04-03,0,28.208883
FOODS_3_007_WI_2_validation,2016-04-04,0,14.683192
FOODS_3_007_WI_2_validation,2016-04-05,4,25.809687
FOODS_3_007_WI_2_validation,2016-04-06,75,25.790419
FOODS_3_007_WI_2_validation,2016-04-07,128,14.68201
FOODS_3_007_WI_2_validation,2016-04-08,87,24.48684
FOODS_3_007_WI_2_validation,2016-04-09,85,28.967257
FOODS_3_007_WI_2_validation,2016-04-10,89,17.114546
FOODS_3_007_WI_2_validation,2016-04-11,12,25.690027
FOODS_3_007_WI_2_validation,2016-04-12,1,25.809687
FOODS_3_007_WI_2_validation,2016-04-13,3,14.8871765
FOODS_3_007_WI_2_validation,2016-04-14,43,25.569807
FOODS_3_007_WI_2_validation,2016-04-15,121,24.48684
FOODS_3_007_WI_2_validation,2016-04-16,5,17.7162
FOODS_3_007_WI_2_validation,2016-04-17,0,17.114546
FOODS_3_007_WI_2_validation,2016-04-18,42,14.683192
FOODS_3_007_WI_2_validation,2016-04-19,39,14.906443
FOODS_3_007_WI_2_validation,2016-04-20,6,14.8871765
FOODS_3_007_WI_2_validation,2016-04-21,16,14.68201
FOODS_3_007_WI_2_validation,2016-04-22,24,14.401949
FOODS_3_007_WI_2_validation,2016-04-23,58,17.7162
FOODS_3_007_WI_2_validation,2016-04-24,42,17.114546
FOODS_3_030_TX_2_validation,2016-03-28,22,14.237744
FOODS_3_030_TX_2_validation,2016-03-29,5,13.232092
FOODS_3_030_TX_2_validation,2016-03-30,12,12.9856825
FOODS_3_030_TX_2_validation,2016-03-31,17,13.516848
FOODS_3_030_TX_2_validation,2016-04-01,19,17.084045
FOODS_3_030_TX_2_validation,2016-04-02,20,18.62593
FOODS_3_030_TX_2_validation,2016-04-03,29,18.366837
FOODS_3_030_TX_2_validation,2016-04-04,27,14.803894
FOODS_3_030_TX_2_validation,2016-04-05,20,13.422764
FOODS_3_030_TX_2_validation,2016-04-06,16,12.849945
FOODS_3_030_TX_2_validation,2016-04-07,14,13.344511
FOODS_3_030_TX_2_validation,2016-04-08,23,14.8461075
FOODS_3_030_TX_2_validation,2016-04-09,20,16.491074
FOODS_3_030_TX_2_validation,2016-04-10,36,16.60463
FOODS_3_030_TX_2_validation,2016-04-11,18,12.076164
FOODS_3_030_TX_2_validation,2016-04-12,15,11.579369
FOODS_3_030_TX_2_validation,2016-04-13,14,12.836987
FOODS_3_030_TX_2_validation,2016-04-14,26,12.1662445
FOODS_3_030_TX_2_validation,2016-04-15,13,12.761595
FOODS_3_030_TX_2_validation,2016-04-16,19,16.82759
FOODS_3_030_TX_2_validation,2016-04-17,21,17.44699
FOODS_3_030_TX_2_validation,2016-04-18,16,12.081238
FOODS_3_030_TX_2_validation,2016-04-19,12,11.298396
FOODS_3_030_TX_2_validation,2016-04-20,11,11.030631
FOODS_3_030_TX_2_validation,2016-04-21,20,12.7105665
FOODS_3_030_TX_2_validation,2016-04-22,12,14.605404
FOODS_3_030_TX_2_validation,2016-04-23,33,17.420773
FOODS_3_030_TX_2_validation,2016-04-24,24,21.1767
FOODS_3_030_TX_3_validation,2016-03-28,16,16.6491
FOODS_3_030_TX_3_validation,2016-03-29,20,16.80711
FOODS_3_030_TX_3_validation,2016-03-30,30,20.302513
FOODS_3_030_TX_3_validation,2016-03-31,11,16.491827
FOODS_3_030_TX_3_validation,2016-04-01,24,19.71026
FOODS_3_030_TX_3_validation,2016-04-02,18,26.418634
FOODS_3_030_TX_3_validation,2016-04-03,22,22.644892
FOODS_3_030_TX_3_validation,2016-04-04,14,17.779629
FOODS_3_030_TX_3_validation,2016-04-05,18,17.080835
FOODS_3_030_TX_3_validation,2016-04-06,18,15.062588
FOODS_3_030_TX_3_validation,2016-04-07,19,15.4208555
FOODS_3_030_TX_3_validation,2016-04-08,21,16.810858
FOODS_3_030_TX_3_validation,2016-04-09,18,19.230654
FOODS_3_030_TX_3_validation,2016-04-10,23,19.08926
FOODS_3_030_TX_3_validation,2016-04-11,16,15.251203
FOODS_3_030_TX_3_validation,2016-04-12,4,14.522136
FOODS_3_030_TX_3_validation,2016-04-13,17,19.500185
FOODS_3_030_TX_3_validation,2016-04-14,20,14.329763
FOODS_3_030_TX_3_validation,2016-04-15,17,17.86641
FOODS_3_030_TX_3_validation,2016-04-16,27,19.315895
FOODS_3_030_TX_3_validation,2016-04-17,27,19.770576
FOODS_3_030_TX_3_validation,2016-04-18,16,15.098104
FOODS_3_030_TX_3_validation,2016-04-19,21,14.621694
FOODS_3_030_TX_3_validation,2016-04-20,15,14.753125
FOODS_3_030_TX_3_validation,2016-04-21,24,14.307556
FOODS_3_030_TX_3_validation,2016-04-22,20,16.58744
FOODS_3_030_TX_3_validation,2016-04-23,24,25.12116
FOODS_3_030_TX_3_validation,2016-04-24,17,25.983263
FOODS_3_080_CA_1_validation,2016-03-28,16,17.423897
FOODS_3_080_CA_1_validation,2016-03-29,27,15.99322
FOODS_3_080_CA_1_validation,2016-03-30,7,15.92885
FOODS_3_080_CA_1_validation,2016-03-31,13,16.428526
FOODS_3_080_CA_1_validation,2016-04-01,28,20.051294
FOODS_3_080_CA_1_validation,2016-04-02,31,23.738197
FOODS_3_080_CA_1_validation,2016-04-03,20,26.080793
FOODS_3_080_CA_1_validation,2016-04-04,21,17.796272
FOODS_3_080_CA_1_validation,2016-04-05,17,16.39946
FOODS_3_080_CA_1_validation,2016-04-06,26,16.535633
FOODS_3_080_CA_1_validation,2016-04-07,11,16.70866
FOODS_3_080_CA_1_validation,2016-04-08,14,19.959623
FOODS_3_080_CA_1_validation,2016-04-09,21,30.411915
FOODS_3_080_CA_1_validation,2016-04-10,12,23.01027
FOODS_3_080_CA_1_validation,2016-04-11,19,16.762094
FOODS_3_080_CA_1_validation,2016-04-12,17,15.347624
FOODS_3_080_CA_1_validation,2016-04-13,17,15.347624
FOODS_3_080_CA_1_validation,2016-04-14,10,15.648401
FOODS_3_080_CA_1_validation,2016-04-15,16,21.526567
FOODS_3_080_CA_1_validation,2016-04-16,23,25.516464
FOODS_3_080_CA_1_validation,2016-04-17,23,23.898874
FOODS_3_080_CA_1_validation,2016-04-18,15,17.441866
FOODS_3_080_CA_1_validation,2016-04-19,12,18.477726
FOODS_3_080_CA_1_validation,2016-04-20,30,16.351612
FOODS_3_080_CA_1_validation,2016-04-21,13,23.040176
FOODS_3_080_CA_1_validation,2016-04-22,10,23.02847
FOODS_3_080_CA_1_validation,2016-04-23,25,27.199903
FOODS_3_080_CA_1_validation,2016-04-24,25,24.942614
FOODS_3_080_TX_2_validation,2016-03-28,9,16.860016
FOODS_3_080_TX_2_validation,2016-03-29,24,16.445229
FOODS_3_080_TX_2_validation,2016-03-30,12,16.421196
FOODS_3_080_TX_2_validation,2016-03-31,15,17.416317
FOODS_3_080_TX_2_validation,2016-04-01,22,20.275274
FOODS_3_080_TX_2_validation,2016-04-02,10,22.370922
FOODS_3_080_TX_2_validation,2016-04-03,14,22.097082
FOODS_3_080_TX_2_validation,2016-04-04,17,16.048498
FOODS_3_080_TX_2_validation,2016-04-05,8,15.807314
FOODS_3_080_TX_2_validation,2016-04-06,19,15.40734
FOODS_3_080_TX_2_validation,2016-04-07,14,17.12992
FOODS_3_080_TX_2_validation,2016-04-08,21,18.967463
FOODS_3_080_TX_2_validation,2016-04-09,12,21.598087
FOODS_3_080_TX_2_validation,2016-04-10,25,21.17348
FOODS_3_080_TX_2_validation,2016-04-11,14,18.26418
FOODS_3_080_TX_2_validation,2016-04-12,12,16.363651
FOODS_3_080_TX_2_validation,2016-04-13,16,16.763613
FOODS_3_080_TX_2_validation,2016-04-14,12,17.05339
FOODS_3_080_TX_2_validation,2016-04-15,22,20.762415
FOODS_3_080_TX_2_validation,2016-04-16,20,21.32727
FOODS_3_080_TX_2_validation,2016-04-17,21,20.841597
FOODS_3_080_TX_2_validation,2016-04-18,15,17.386745
FOODS_3_080_TX_2_validation,2016-04-19,16,16.41029
FOODS_3_080_TX_2_validation,2016-04-20,8,16.374447
FOODS_3_080_TX_2_validation,2016-04-21,23,16.660398
FOODS_3_080_TX_2_validation,2016-04-22,12,19.974815
FOODS_3_080_TX_2_validation,2016-04-23,18,20.661194
FOODS_3_080_TX_2_validation,2016-04-24,16,20.179438
FOODS_3_090_CA_1_validation,2016-03-28,25,46.485016
FOODS_3_090_CA_1_validation,2016-03-29,47,43.77684
FOODS_3_090_CA_1_validation,2016-03-30,23,46.477497
FOODS_3_090_CA_1_validation,2016-03-31,21,47.83758
FOODS_3_090_CA_1_validation,2016-04-01,72,56.984787
FOODS_3_090_CA_1_validation,2016-04-02,58,71.5132
FOODS_3_090_CA_1_validation,2016-04-03,54,62.48273
FOODS_3_090_CA_1_validation,2016-04-04,42,57.18868
FOODS_3_090_CA_1_validation,2016-04-05,29,41.955467
FOODS_3_090_CA_1_validation,2016-04-06,53,41.04472
FOODS_3_090_CA_1_validation,2016-04-07,39,45.233173
FOODS_3_090_CA_1_validation,2016-04-08,42,56.51722
FOODS_3_090_CA_1_validation,2016-04-09,83,68.298615
FOODS_3_090_CA_1_validation,2016-04-10,83,66.83409
FOODS_3_090_CA_1_validation,2016-04-11,48,47.67163
FOODS_3_090_CA_1_validation,2016-04-12,26,40.85632
FOODS_3_090_CA_1_validation,2016-04-13,41,44.21649
FOODS_3_090_CA_1_validation,2016-04-14,44,45.360462
FOODS_3_090_CA_1_validation,2016-04-15,47,52.112072
FOODS_3_090_CA_1_validation,2016-04-16,82,73.08485
FOODS_3_090_CA_1_validation,2016-04-17,83,69.66279
FOODS_3_090_CA_1_validation,2016-04-18,30,47.259205
FOODS_3_090_CA_1_validation,2016-04-19,45,43.923077
FOODS_3_090_CA_1_validation,2016-04-20,29,41.042744
FOODS_3_090_CA_1_validation,2016-04-21,53,46.248333
FOODS_3_090_CA_1_validation,2016-04-22,87,55.694496
FOODS_3_090_CA_1_validation,2016-04-23,95,76.456825
FOODS_3_090_CA_1_validation,2016-04-24,42,75.89242
FOODS_3_090_CA_2_validation,2016-03-28,50,37.355217
FOODS_3_090_CA_2_validation,2016-03-29,18,31.449846
FOODS_3_090_CA_2_validation,2016-03-30,30,30.858236
FOODS_3_090_CA_2_validation,2016-03-31,32,30.189934
FOODS_3_090_CA_2_validation,2016-04-01,53,37.76573
FOODS_3_090_CA_2_validation,2016-04-02,59,50.485603
FOODS_3_090_CA_2_validation,2016-04-03,53,48.96884
FOODS_3_090_CA_2_validation,2016-04-04,19,32.634163
FOODS_3_090_CA_2_validation,2016-04-05,21,34.41686
FOODS_3_090_CA_2_validation,2016-04-06,29,35.803684
FOODS_3_090_CA_2_validation,2016-04-07,41,33.65839
FOODS_3_090_CA_2_validation,2016-04-08,70,47.61794
FOODS_3_090_CA_2_validation,2016-04-09,82,57.95756
FOODS_3_090_CA_2_validation,2016-04-10,62,48.922974
FOODS_3_090_CA_2_validation,2016-04-11,27,30.709305
FOODS_3_090_CA_2_validation,2016-04-12,34,32.574738
FOODS_3_090_CA_2_validation,2016-04-13,37,36.420403
FOODS_3_090_CA_2_validation,2016-04-14,49,33.893185
FOODS_3_090_CA_2_validation,2016-04-15,70,44.242336
FOODS_3_090_CA_2_validation,2016-04-16,79,46.691933
FOODS_3_090_CA_2_validation,2016-04-17,62,40.179867
FOODS_3_090_CA_2_validation,2016-04-18,65,29.659245
FOODS_3_090_CA_2_validation,2016-04-19,29,30.283453
FOODS_3_090_CA_2_validation,2016-04-20,40,33.98035
FOODS_3_090_CA_2_validation,2016-04-21,24,31.116764
FOODS_3_090_CA_2_validation,2016-04-22,91,43.371243
FOODS_3_090_CA_2_validation,2016-04-23,73,60.845684
FOODS_3_090_CA_2_validation,2016-04-24,60,61.516487
FOODS_3_090_CA_3_validation,2016-03-28,61,91.824326
FOODS_3_090_CA_3_validation,2016-03-29,62,104.28128
FOODS_3_090_CA_3_validation,2016-03-30,71,104.50802
FOODS_3_090_CA_3_validation,2016-03-31,130,97.80934
FOODS_3_090_CA_3_validation,2016-04-01,156,118.35321
FOODS_3_090_CA_3_validation,2016-04-02,133,147.02702
FOODS_3_090_CA_3_validation,2016-04-03,114,131.7306
FOODS_3_090_CA_3_validation,2016-04-04,80,90.37639
FOODS_3_090_CA_3_validation,2016-04-05,75,96.82757
FOODS_3_090_CA_3_validation,2016-04-06,113,96.74292
FOODS_3_090_CA_3_validation,2016-04-07,81,102.268166
FOODS_3_090_CA_3_validation,2016-04-08,107,119.04526
FOODS_3_090_CA_3_validation,2016-04-09,160,154.50397
FOODS_3_090_CA_3_validation,2016-04-10,124,136.56787
FOODS_3_090_CA_3_validation,2016-04-11,107,88.871994
FOODS_3_090_CA_3_validation,2016-04-12,84,87.92995
FOODS_3_090_CA_3_validation,2016-04-13,88,83.08048
FOODS_3_090_CA_3_validation,2016-04-14,90,96.61636
FOODS_3_090_CA_3_validation,2016-04-15,129,113.38335
FOODS_3_090_CA_3_validation,2016-04-16,160,150.49803
FOODS_3_090_CA_3_validation,2016-04-17,204,128.90439
FOODS_3_090_CA_3_validation,2016-04-18,86,85.43079
FOODS_3_090_CA_3_validation,2016-04-19,100,92.600586
FOODS_3_090_CA_3_validation,2016-04-20,88,96.00836
FOODS_3_090_CA_3_validation,2016-04-21,77,84.33655
FOODS_3_090_CA_3_validation,2016-04-22,141,118.146996
FOODS_3_090_CA_3_validation,2016-04-23,139,157.44894
FOODS_3_090_CA_3_validation,2016-04-24,130,128.07007
FOODS_3_090_CA_4_validation,2016-03-28,19,26.477581
FOODS_3_090_CA_4_validation,2016-03-29,20,25.145329
FOODS_3_090_CA_4_validation,2016-03-30,18,21.824642
FOODS_3_090_CA_4_validation,2016-03-31,20,27.185278
FOODS_3_090_CA_4_validation,2016-04-01,52,31.61461
FOODS_3_090_CA_4_validation,2016-04-02,34,38.750862
FOODS_3_090_CA_4_validation,2016-04-03,30,36.78313
FOODS_3_090_CA_4_validation,2016-04-04,19,25.508492
FOODS_3_090_CA_4_validation,2016-04-05,16,23.769068
FOODS_3_090_CA_4_validation,2016-04-06,22,23.921186
FOODS_3_090_CA_4_validation,2016-04-07,31,22.78793
FOODS_3_090_CA_4_validation,2016-04-08,30,27.903366
FOODS_3_090_CA_4_validation,2016-04-09,32,39.098694
FOODS_3_090_CA_4_validation,2016-04-10,32,33.99516
FOODS_3_090_CA_4_validation,2016-04-11,23,23.684433
FOODS_3_090_CA_4_validation,2016-04-12,26,21.632856
FOODS_3_090_CA_4_validation,2016-04-13,17,22.024817
FOODS_3_090_CA_4_validation,2016-04-14,17,21.901167
FOODS_3_090_CA_4_validation,2016-04-15,48,28.72601
FOODS_3_090_CA_4_validation,2016-04-16,32,36.697876
FOODS_3_090_CA_4_validation,2016-04-17,36,33.07914
FOODS_3_090_CA_4_validation,2016-04-18,30,23.074291
FOODS_3_090_CA_4_validation,2016-04-19,19,21.145676
FOODS_3_090_CA_4_validation,2016-04-20,35,23.84871
FOODS_3_090_CA_4_validation,2016-04-21,31,27.237984
FOODS_3_090_CA_4_validation,2016-04-22,15,29.178959
FOODS_3_090_CA_4_validation,2016-04-23,24,43.855476
FOODS_3_090_CA_4_validation,2016-04-24,18,46.444035
FOODS_3_090_TX_1_validation,2016-03-28,36,42.5527
FOODS_3_090_TX_1_validation,2016-03-29,35,44.35017
