id,date,sales,forecast
FOODS_2_360_CA_3_validation,2016-04-08,6,18
FOODS_2_360_CA_3_validation,2016-04-09,25,15
FOODS_2_360_CA_3_validation,2016-04-10,26,19
FOODS_2_360_CA_3_validation,2016-04-11,32,18
FOODS_2_360_CA_3_validation,2016-04-12,25,33
FOODS_2_360_CA_3_validation,2016-04-13,31,21
FOODS_2_360_CA_3_validation,2016-04-14,14,3
FOODS_2_360_CA_3_validation,2016-04-15,16,18
FOODS_2_360_CA_3_validation,2016-04-16,17,15
FOODS_2_360_CA_3_validation,2016-04-17,22,19
FOODS_2_360_CA_3_validation,2016-04-18,17,18
FOODS_2_360_CA_3_validation,2016-04-19,11,33
FOODS_2_360_CA_3_validation,2016-04-20,21,21
FOODS_2_360_CA_3_validation,2016-04-21,15,3
FOODS_2_360_CA_3_validation,2016-04-22,16,18
FOODS_2_360_CA_3_validation,2016-04-23,4,15
FOODS_2_360_CA_3_validation,2016-04-24,31,19
FOODS_2_360_TX_3_validation,2016-03-28,12,20
FOODS_2_360_TX_3_validation,2016-03-29,1,9
FOODS_2_360_TX_3_validation,2016-03-30,19,11
FOODS_2_360_TX_3_validation,2016-03-31,25,15
FOODS_2_360_TX_3_validation,2016-04-01,0,9
FOODS_2_360_TX_3_validation,2016-04-02,0,0
FOODS_2_360_TX_3_validation,2016-04-03,26,10
FOODS_2_360_TX_3_validation,2016-04-04,0,20
FOODS_2_360_TX_3_validation,2016-04-05,0,9
FOODS_2_360_TX_3_validation,2016-04-06,17,11
FOODS_2_360_TX_3_validation,2016-04-07,19,15
FOODS_2_360_TX_3_validation,2016-04-08,4,9
FOODS_2_360_TX_3_validation,2016-04-09,16,0
FOODS_2_360_TX_3_validation,2016-04-10,18,10
FOODS_2_360_TX_3_validation,2016-04-11,48,20
FOODS_2_360_TX_3_validation,2016-04-12,24,9
FOODS_2_360_TX_3_validation,2016-04-13,23,11
FOODS_2_360_TX_3_validation,2016-04-14,20,15
FOODS_2_360_TX_3_validation,2016-04-15,27,9
FOODS_2_360_TX_3_validation,2016-04-16,26,0
FOODS_2_360_TX_3_validation,2016-04-17,9,10
FOODS_2_360_TX_3_validation,2016-04-18,13,20
FOODS_2_360_TX_3_validation,2016-04-19,20,9
FOODS_2_360_TX_3_validation,2016-04-20,36,11
FOODS_2_360_TX_3_validation,2016-04-21,9,15
FOODS_2_360_TX_3_validation,2016-04-22,25,9
FOODS_2_360_TX_3_validation,2016-04-23,18,0
FOODS_2_360_TX_3_validation,2016-04-24,11,10
FOODS_2_360_WI_2_validation,2016-03-28,32,25
FOODS_2_360_WI_2_validation,2016-03-29,24,50
FOODS_2_360_WI_2_validation,2016-03-30,28,37
FOODS_2_360_WI_2_validation,2016-03-31,30,38
FOODS_2_360_WI_2_validation,2016-04-01,54,59
FOODS_2_360_WI_2_validation,2016-04-02,106,38
FOODS_2_360_WI_2_validation,2016-04-03,70,33
FOODS_2_360_WI_2_validation,2016-04-04,76,25
FOODS_2_360_WI_2_validation,2016-04-05,101,50
FOODS_2_360_WI_2_validation,2016-04-06,86,37
FOODS_2_360_WI_2_validation,2016-04-07,70,38
FOODS_2_360_WI_2_validation,2016-04-08,95,59
FOODS_2_360_WI_2_validation,2016-04-09,169,38
FOODS_2_360_WI_2_validation,2016-04-10,79,33
FOODS_2_360_WI_2_validation,2016-04-11,122,25
FOODS_2_360_WI_2_validation,2016-04-12,123,50
FOODS_2_360_WI_2_validation,2016-04-13,40,37
FOODS_2_360_WI_2_validation,2016-04-14,84,38
FOODS_2_360_WI_2_validation,2016-04-15,73,59
FOODS_2_360_WI_2_validation,2016-04-16,51,38
FOODS_2_360_WI_2_validation,2016-04-17,35,33
FOODS_2_360_WI_2_validation,2016-04-18,42,25
FOODS_2_360_WI_2_validation,2016-04-19,43,50
FOODS_2_360_WI_2_validation,2016-04-20,34,37
FOODS_2_360_WI_2_validation,2016-04-21,68,38
FOODS_2_360_WI_2_validation,2016-04-22,51,59
FOODS_2_360_WI_2_validation,2016-04-23,46,38
FOODS_2_360_WI_2_validation,2016-04-24,30,33
FOODS_3_007_WI_2_validation,2016-03-28,0,0
FOODS_3_007_WI_2_validation,2016-03-29,0,0
FOODS_3_007_WI_2_validation,2016-03-30,0,0
FOODS_3_007_WI_2_validation,2016-03-31,0,0
FOODS_3_007_WI_2_validation,2016-04-01,0,0
FOODS_3_007_WI_2_validation,2016-04-02,0,0
FOODS_3_007_WI_2_validation,2016-04-03,0,0
FOODS_3_007_WI_2_validation,2016-04-04,0,0
FOODS_3_007_WI_2_validation,2016-04-05,4,0
FOODS_3_007_WI_2_validation,2016-04-06,75,0
FOODS_3_007_WI_2_validation,2016-04-07,128,0
FOODS_3_007_WI_2_validation,2016-04-08,87,0
FOODS_3_007_WI_2_validation,2016-04-09,85,0
FOODS_3_007_WI_2_validation,2016-04-10,89,0
FOODS_3_007_WI_2_validation,2016-04-11,12,0
FOODS_3_007_WI_2_validation,2016-04-12,1,0
FOODS_3_007_WI_2_validation,2016-04-13,3,0
FOODS_3_007_WI_2_validation,2016-04-14,43,0
FOODS_3_007_WI_2_validation,2016-04-15,121,0
FOODS_3_007_WI_2_validation,2016-04-16,5,0
FOODS_3_007_WI_2_validation,2016-04-17,0,0
FOODS_3_007_WI_2_validation,2016-04-18,42,0
FOODS_3_007_WI_2_validation,2016-04-19,39,0
FOODS_3_007_WI_2_validation,2016-04-20,6,0
FOODS_3_007_WI_2_validation,2016-04-21,16,0
FOODS_3_007_WI_2_validation,2016-04-22,24,0
FOODS_3_007_WI_2_validation,2016-04-23,58,0
FOODS_3_007_WI_2_validation,2016-04-24,42,0
FOODS_3_030_TX_2_validation,2016-03-28,22,9
FOODS_3_030_TX_2_validation,2016-03-29,5,11
FOODS_3_030_TX_2_validation,2016-03-30,12,11
FOODS_3_030_TX_2_validation,2016-03-31,17,28
FOODS_3_030_TX_2_validation,2016-04-01,19,21
FOODS_3_030_TX_2_validation,2016-04-02,20,25
FOODS_3_030_TX_2_validation,2016-04-03,29,36
FOODS_3_030_TX_2_validation,2016-04-04,27,9
FOODS_3_030_TX_2_validation,2016-04-05,20,11
FOODS_3_030_TX_2_validation,2016-04-06,16,11
FOODS_3_030_TX_2_validation,2016-04-07,14,28
FOODS_3_030_TX_2_validation,2016-04-08,23,21
FOODS_3_030_TX_2_validation,2016-04-09,20,25
FOODS_3_030_TX_2_validation,2016-04-10,36,36
FOODS_3_030_TX_2_validation,2016-04-11,18,9
FOODS_3_030_TX_2_validation,2016-04-12,15,11
FOODS_3_030_TX_2_validation,2016-04-13,14,11
FOODS_3_030_TX_2_validation,2016-04-14,26,28
FOODS_3_030_TX_2_validation,2016-04-15,13,21
FOODS_3_030_TX_2_validation,2016-04-16,19,25
FOODS_3_030_TX_2_validation,2016-04-17,21,36
FOODS_3_030_TX_2_validation,2016-04-18,16,9
FOODS_3_030_TX_2_validation,2016-04-19,12,11
FOODS_3_030_TX_2_validation,2016-04-20,11,11
FOODS_3_030_TX_2_validation,2016-04-21,20,28
FOODS_3_030_TX_2_validation,2016-04-22,12,21
FOODS_3_030_TX_2_validation,2016-04-23,33,25
FOODS_3_030_TX_2_validation,2016-04-24,24,36
FOODS_3_030_TX_3_validation,2016-03-28,16,17
FOODS_3_030_TX_3_validation,2016-03-29,20,18
FOODS_3_030_TX_3_validation,2016-03-30,30,22
FOODS_3_030_TX_3_validation,2016-03-31,11,8
FOODS_3_030_TX_3_validation,2016-04-01,24,24
FOODS_3_030_TX_3_validation,2016-04-02,18,45
FOODS_3_030_TX_3_validation,2016-04-03,22,35
FOODS_3_030_TX_3_validation,2016-04-04,14,17
FOODS_3_030_TX_3_validation,2016-04-05,18,18
FOODS_3_030_TX_3_validation,2016-04-06,18,22
FOODS_3_030_TX_3_validation,2016-04-07,19,8
FOODS_3_030_TX_3_validation,2016-04-08,21,24
FOODS_3_030_TX_3_validation,2016-04-09,18,45
FOODS_3_030_TX_3_validation,2016-04-10,23,35
FOODS_3_030_TX_3_validation,2016-04-11,16,17
FOODS_3_030_TX_3_validation,2016-04-12,4,18
FOODS_3_030_TX_3_validation,2016-04-13,17,22
FOODS_3_030_TX_3_validation,2016-04-14,20,8
FOODS_3_030_TX_3_validation,2016-04-15,17,24
FOODS_3_030_TX_3_validation,2016-04-16,27,45
FOODS_3_030_TX_3_validation,2016-04-17,27,35
FOODS_3_030_TX_3_validation,2016-04-18,16,17
FOODS_3_030_TX_3_validation,2016-04-19,21,18
FOODS_3_030_TX_3_validation,2016-04-20,15,22
FOODS_3_030_TX_3_validation,2016-04-21,24,8
FOODS_3_030_TX_3_validation,2016-04-22,20,24
FOODS_3_030_TX_3_validation,2016-04-23,24,45
FOODS_3_030_TX_3_validation,2016-04-24,17,35
FOODS_3_080_CA_1_validation,2016-03-28,16,17
FOODS_3_080_CA_1_validation,2016-03-29,27,29
FOODS_3_080_CA_1_validation,2016-03-30,7,13
FOODS_3_080_CA_1_validation,2016-03-31,13,37
FOODS_3_080_CA_1_validation,2016-04-01,28,21
FOODS_3_080_CA_1_validation,2016-04-02,31,24
FOODS_3_080_CA_1_validation,2016-04-03,20,18
FOODS_3_080_CA_1_validation,2016-04-04,21,17
FOODS_3_080_CA_1_validation,2016-04-05,17,29
FOODS_3_080_CA_1_validation,2016-04-06,26,13
FOODS_3_080_CA_1_validation,2016-04-07,11,37
FOODS_3_080_CA_1_validation,2016-04-08,14,21
FOODS_3_080_CA_1_validation,2016-04-09,21,24
FOODS_3_080_CA_1_validation,2016-04-10,12,18
FOODS_3_080_CA_1_validation,2016-04-11,19,17
FOODS_3_080_CA_1_validation,2016-04-12,17,29
FOODS_3_080_CA_1_validation,2016-04-13,17,13
FOODS_3_080_CA_1_validation,2016-04-14,10,37
FOODS_3_080_CA_1_validation,2016-04-15,16,21
FOODS_3_080_CA_1_validation,2016-04-16,23,24
FOODS_3_080_CA_1_validation,2016-04-17,23,18
FOODS_3_080_CA_1_validation,2016-04-18,15,17
FOODS_3_080_CA_1_validation,2016-04-19,12,29
FOODS_3_080_CA_1_validation,2016-04-20,30,13
FOODS_3_080_CA_1_validation,2016-04-21,13,37
FOODS_3_080_CA_1_validation,2016-04-22,10,21
FOODS_3_080_CA_1_validation,2016-04-23,25,24
FOODS_3_080_CA_1_validation,2016-04-24,25,18
FOODS_3_080_TX_2_validation,2016-03-28,9,16
FOODS_3_080_TX_2_validation,2016-03-29,24,15
FOODS_3_080_TX_2_validation,2016-03-30,12,17
FOODS_3_080_TX_2_validation,2016-03-31,15,17
FOODS_3_080_TX_2_validation,2016-04-01,22,20
FOODS_3_080_TX_2_validation,2016-04-02,10,14
FOODS_3_080_TX_2_validation,2016-04-03,14,14
FOODS_3_080_TX_2_validation,2016-04-04,17,16
FOODS_3_080_TX_2_validation,2016-04-05,8,15
FOODS_3_080_TX_2_validation,2016-04-06,19,17
FOODS_3_080_TX_2_validation,2016-04-07,14,17
FOODS_3_080_TX_2_validation,2016-04-08,21,20
FOODS_3_080_TX_2_validation,2016-04-09,12,14
FOODS_3_080_TX_2_validation,2016-04-10,25,14
FOODS_3_080_TX_2_validation,2016-04-11,14,16
FOODS_3_080_TX_2_validation,2016-04-12,12,15
FOODS_3_080_TX_2_validation,2016-04-13,16,17
FOODS_3_080_TX_2_validation,2016-04-14,12,17
FOODS_3_080_TX_2_validation,2016-04-15,22,20
FOODS_3_080_TX_2_validation,2016-04-16,20,14
FOODS_3_080_TX_2_validation,2016-04-17,21,14
FOODS_3_080_TX_2_validation,2016-04-18,15,16
FOODS_3_080_TX_2_validation,2016-04-19,16,15
FOODS_3_080_TX_2_validation,2016-04-20,8,17
FOODS_3_080_TX_2_validation,2016-04-21,23,17
FOODS_3_080_TX_2_validation,2016-04-22,12,20
FOODS_3_080_TX_2_validation,2016-04-23,18,14
FOODS_3_080_TX_2_validation,2016-04-24,16,14
FOODS_3_090_CA_1_validation,2016-03-28,25,40
FOODS_3_090_CA_1_validation,2016-03-29,47,36
FOODS_3_090_CA_1_validation,2016-03-30,23,29
FOODS_3_090_CA_1_validation,2016-03-31,21,48
FOODS_3_090_CA_1_validation,2016-04-01,72,60
FOODS_3_090_CA_1_validation,2016-04-02,58,102
FOODS_3_090_CA_1_validation,2016-04-03,54,112
FOODS_3_090_CA_1_validation,2016-04-04,42,40
FOODS_3_090_CA_1_validation,2016-04-05,29,36
FOODS_3_090_CA_1_validation,2016-04-06,53,29
FOODS_3_090_CA_1_validation,2016-04-07,39,48
FOODS_3_090_CA_1_validation,2016-04-08,42,60
FOODS_3_090_CA_1_validation,2016-04-09,83,102
FOODS_3_090_CA_1_validation,2016-04-10,83,112
FOODS_3_090_CA_1_validation,2016-04-11,48,40
FOODS_3_090_CA_1_validation,2016-04-12,26,36
FOODS_3_090_CA_1_validation,2016-04-13,41,29
FOODS_3_090_CA_1_validation,2016-04-14,44,48
FOODS_3_090_CA_1_validation,2016-04-15,47,60
FOODS_3_090_CA_1_validation,2016-04-16,82,102
FOODS_3_090_CA_1_validation,2016-04-17,83,112
FOODS_3_090_CA_1_validation,2016-04-18,30,40
FOODS_3_090_CA_1_validation,2016-04-19,45,36
FOODS_3_090_CA_1_validation,2016-04-20,29,29
FOODS_3_090_CA_1_validation,2016-04-21,53,48
FOODS_3_090_CA_1_validation,2016-04-22,87,60
FOODS_3_090_CA_1_validation,2016-04-23,95,102
FOODS_3_090_CA_1_validation,2016-04-24,42,112
FOODS_3_090_CA_2_validation,2016-03-28,50,23
FOODS_3_090_CA_2_validation,2016-03-29,18,33
FOODS_3_090_CA_2_validation,2016-03-30,30,47
FOODS_3_090_CA_2_validation,2016-03-31,32,34
FOODS_3_090_CA_2_validation,2016-04-01,53,97
FOODS_3_090_CA_2_validation,2016-04-02,59,122
FOODS_3_090_CA_2_validation,2016-04-03,53,77
FOODS_3_090_CA_2_validation,2016-04-04,19,23
FOODS_3_090_CA_2_validation,2016-04-05,21,33
FOODS_3_090_CA_2_validation,2016-04-06,29,47
FOODS_3_090_CA_2_validation,2016-04-07,41,34
FOODS_3_090_CA_2_validation,2016-04-08,70,97
FOODS_3_090_CA_2_validation,2016-04-09,82,122
FOODS_3_090_CA_2_validation,2016-04-10,62,77
FOODS_3_090_CA_2_validation,2016-04-11,27,23
FOODS_3_090_CA_2_validation,2016-04-12,34,33
FOODS_3_090_CA_2_validation,2016-04-13,37,47
FOODS_3_090_CA_2_validation,2016-04-14,49,34
FOODS_3_090_CA_2_validation,2016-04-15,70,97
FOODS_3_090_CA_2_validation,2016-04-16,79,122
FOODS_3_090_CA_2_validation,2016-04-17,62,77
FOODS_3_090_CA_2_validation,2016-04-18,65,23
FOODS_3_090_CA_2_validation,2016-04-19,29,33
FOODS_3_090_CA_2_validation,2016-04-20,40,47
FOODS_3_090_CA_2_validation,2016-04-21,24,34
FOODS_3_090_CA_2_validation,2016-04-22,91,97
FOODS_3_090_CA_2_validation,2016-04-23,73,122
FOODS_3_090_CA_2_validation,2016-04-24,60,77
FOODS_3_090_CA_3_validation,2016-03-28,61,63
FOODS_3_090_CA_3_validation,2016-03-29,62,80
FOODS_3_090_CA_3_validation,2016-03-30,71,90
FOODS_3_090_CA_3_validation,2016-03-31,130,71
FOODS_3_090_CA_3_validation,2016-04-01,156,153
FOODS_3_090_CA_3_validation,2016-04-02,133,218
FOODS_3_090_CA_3_validation,2016-04-03,114,212
FOODS_3_090_CA_3_validation,2016-04-04,80,63
FOODS_3_090_CA_3_validation,2016-04-05,75,80
FOODS_3_090_CA_3_validation,2016-04-06,113,90
FOODS_3_090_CA_3_validation,2016-04-07,81,71
FOODS_3_090_CA_3_validation,2016-04-08,107,153
FOODS_3_090_CA_3_validation,2016-04-09,160,218
FOODS_3_090_CA_3_validation,2016-04-10,124,212
FOODS_3_090_CA_3_validation,2016-04-11,107,63
FOODS_3_090_CA_3_validation,2016-04-12,84,80
FOODS_3_090_CA_3_validation,2016-04-13,88,90
FOODS_3_090_CA_3_validation,2016-04-14,90,71
FOODS_3_090_CA_3_validation,2016-04-15,129,153
FOODS_3_090_CA_3_validation,2016-04-16,160,218
FOODS_3_090_CA_3_validation,2016-04-17,204,212
FOODS_3_090_CA_3_validation,2016-04-18,86,63
FOODS_3_090_CA_3_validation,2016-04-19,100,80
FOODS_3_090_CA_3_validation,2016-04-20,88,90
FOODS_3_090_CA_3_validation,2016-04-21,77,71
FOODS_3_090_CA_3_validation,2016-04-22,141,153
FOODS_3_090_CA_3_validation,2016-04-23,139,218
FOODS_3_090_CA_3_validation,2016-04-24,130,212
FOODS_3_090_CA_4_validation,2016-03-28,19,22
FOODS_3_090_CA_4_validation,2016-03-29,20,21
FOODS_3_090_CA_4_validation,2016-03-30,18,29
FOODS_3_090_CA_4_validation,2016-03-31,20,38
FOODS_3_090_CA_4_validation,2016-04-01,52,28
FOODS_3_090_CA_4_validation,2016-04-02,34,59
FOODS_3_090_CA_4_validation,2016-04-03,30,83
FOODS_3_090_CA_4_validation,2016-04-04,19,22
FOODS_3_090_CA_4_validation,2016-04-05,16,21
FOODS_3_090_CA_4_validation,2016-04-06,22,29
FOODS_3_090_CA_4_validation,2016-04-07,31,38
FOODS_3_090_CA_4_validation,2016-04-08,30,28
FOODS_3_090_CA_4_validation,2016-04-09,32,59
FOODS_3_090_CA_4_validation,2016-04-10,32,83
FOODS_3_090_CA_4_validation,2016-04-11,23,22
FOODS_3_090_CA_4_validation,2016-04-12,26,21
FOODS_3_090_CA_4_validation,2016-04-13,17,29
FOODS_3_090_CA_4_validation,2016-04-14,17,38
FOODS_3_090_CA_4_validation,2016-04-15,48,28
FOODS_3_090_CA_4_validation,2016-04-16,32,59
FOODS_3_090_CA_4_validation,2016-04-17,36,83
FOODS_3_090_CA_4_validation,2016-04-18,30,22
FOODS_3_090_CA_4_validation,2016-04-19,19,21
FOODS_3_090_CA_4_validation,2016-04-20,35,29
FOODS_3_090_CA_4_validation,2016-04-21,31,38
FOODS_3_090_CA_4_validation,2016-04-22,15,28
FOODS_3_090_CA_4_validation,2016-04-23,24,59
FOODS_3_090_CA_4_validation,2016-04-24,18,83
FOODS_3_090_TX_1_validation,2016-03-28,36,30
FOODS_3_090_TX_1_validation,2016-03-29,35,46
FOODS_3_090_TX_1_validation,2016-03-30,43,43
FOODS_3_090_TX_1_validation,2016-03-31,57,48
FOODS_3_090_TX_1_validation,2016-04-01,44,73
FOODS_3_090_TX_1_validation,2016-04-02,81,67
FOODS_3_090_TX_1_validation,2016-04-03,67,113
FOODS_3_090_TX_1_validation,2016-04-04,56,30
FOODS_3_090_TX_1_validation,2016-04-05,50,46
FOODS_3_090_TX_1_validation,2016-04-06,43,43
FOODS_3_090_TX_1_validation,2016-04-07,42,48
FOODS_3_090_TX_1_validation,2016-04-08,59,73
FOODS_3_090_TX_1_validation,2016-04-09,64,67
FOODS_3_090_TX_1_validation,2016-04-10,79,113
FOODS_3_090_TX_1_validation,2016-04-11,55,30
FOODS_3_090_TX_1_validation,2016-04-12,35,46
FOODS_3_090_TX_1_validation,2016-04-13,35,43
FOODS_3_090_TX_1_validation,2016-04-14,36,48
FOODS_3_090_TX_1_validation,2016-04-15,60,73
FOODS_3_090_TX_1_validation,2016-04-16,68,67
FOODS_3_090_TX_1_validation,2016-04-17,69,113
FOODS_3_090_TX_1_validation,2016-04-18,48,30
FOODS_3_090_TX_1_validation,2016-04-19,34,46
FOODS_3_090_TX_1_validation,2016-04-20,49,43
FOODS_3_090_TX_1_validation,2016-04-21,39,48
FOODS_3_090_TX_1_validation,2016-04-22,59,73
FOODS_3_090_TX_1_validation,2016-04-23,45,67
FOODS_3_090_TX_1_validation,2016-04-24,58,113
FOODS_3_090_TX_2_validation,2016-03-28,48,32
FOODS_3_090_TX_2_validation,2016-03-29,23,40
FOODS_3_090_TX_2_validation,2016-03-30,45,49
FOODS_3_090_TX_2_validation,2016-03-31,60,54
FOODS_3_090_TX_2_validation,2016-04-01,48,91
FOODS_3_090_TX_2_validation,2016-04-02,101,95
FOODS_3_090_TX_2_validation,2016-04-03,107,151
FOODS_3_090_TX_2_validation,2016-04-04,61,32
FOODS_3_090_TX_2_validation,2016-04-05,50,40
FOODS_3_090_TX_2_validation,2016-04-06,31,49
FOODS_3_090_TX_2_validation,2016-04-07,49,54
FOODS_3_090_TX_2_validation,2016-04-08,86,91
FOODS_3_090_TX_2_validation,2016-04-09,102,95
FOODS_3_090_TX_2_validation,2016-04-10,69,151
FOODS_3_090_TX_2_validation,2016-04-11,53,32
FOODS_3_090_TX_2_validation,2016-04-12,48,40
FOODS_3_090_TX_2_validation,2016-04-13,34,49
FOODS_3_090_TX_2_validation,2016-04-14,40,54
FOODS_3_090_TX_2_validation,2016-04-15,68,91
FOODS_3_090_TX_2_validation,2016-04-16,124,95
FOODS_3_090_TX_2_validation,2016-04-17,86,151
FOODS_3_090_TX_2_validation,2016-04-18,43,32
FOODS_3_090_TX_2_validation,2016-04-19,61,40
